Date,Company_ID,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close
2009-08-31 00:00:00-04:00,NVDA,3.3389795780447686,3.355032294030445,3.2862345961317785,3.329806566238404,43179600,0.0,0.0,3.329806566238404
2009-09-01 00:00:00-04:00,NVDA,3.32751314715758,3.421536569699009,3.199090767468071,3.2174367904663086,73685600,0.0,0.0,3.2174367904663086
2009-09-02 00:00:00-04:00,NVDA,3.222024348563388,3.29540846203382,3.2036783201957792,3.263302803039551,40465600,0.0,0.0,3.263302803039551
2009-09-03 00:00:00-04:00,NVDA,3.2633025831410807,3.3458599239340794,3.2541295695754027,3.341273307800293,53402000,0.0,0.0,3.341273307800293
2009-09-04 00:00:00-04:00,NVDA,3.3275134481099906,3.488041273214213,3.3275134481099906,3.465108633041382,51304800,0.0,0.0,3.465108633041382
2009-09-08 00:00:00-04:00,NVDA,3.490335122400954,3.5614259243011475,3.4628160811458564,3.5614259243011475,54971200,0.0,0.0,3.5614259243011475
2009-09-09 00:00:00-04:00,NVDA,3.554546779726868,3.666916270597511,3.504095086778074,3.660036563873291,57168400,0.0,0.0,3.660036563873291
2009-09-10 00:00:00-04:00,NVDA,3.671503222775334,3.781579415221113,3.6302245412571903,3.7769927978515625,60795200,0.0,0.0,3.7769927978515625
2009-09-11 00:00:00-04:00,NVDA,3.767818041340466,3.7815774488906464,3.715073281228375,3.742592096328736,71273200,0.0,0.0,3.742592096328736
2009-09-14 00:00:00-04:00,NVDA,3.687554476229327,3.717366602439863,3.648569118936329,3.680674552917481,49051600,0.0,0.0,3.680674552917481
2009-09-15 00:00:00-04:00,NVDA,3.715073720255843,3.802217228243377,3.680674541209762,3.756351947784424,54613600,0.0,0.0,3.756351947784424
2009-09-16 00:00:00-04:00,NVDA,3.7471787695382384,3.754058692122071,3.60041036827746,3.655448436737061,70706400,0.0,0.0,3.655448436737061
2009-09-17 00:00:00-04:00,NVDA,3.646276278892385,3.646276278892385,3.433003659010489,3.4949214458465576,92309600,0.0,0.0,3.4949214458465576
2009-09-18 00:00:00-04:00,NVDA,3.529320590336966,3.554546324227833,3.462816183986586,3.49033522605896,60474000,0.0,0.0,3.49033522605896
2009-09-21 00:00:00-04:00,NVDA,3.449055820921534,3.533906237295513,3.419243477000645,3.474281549453736,58877600,0.0,0.0,3.474281549453736
2009-09-22 00:00:00-04:00,NVDA,3.499507139833949,3.520146469574677,3.453642084133353,3.481161117553711,36138800,0.0,0.0,3.481161117553711
2009-09-23 00:00:00-04:00,NVDA,3.501801251747962,3.531613380775582,3.421537221806836,3.42612361907959,47893600,0.0,0.0,3.42612361907959
2009-09-24 00:00:00-04:00,NVDA,3.483454031324168,3.483454031324168,3.36879128848174,3.380257606506348,55287600,0.0,0.0,3.380257606506348
2009-09-25 00:00:00-04:00,NVDA,3.361912156990629,3.3779648737344643,3.299994379048791,3.3252201080322266,37755600,0.0,0.0,3.3252201080322266
2009-09-28 00:00:00-04:00,NVDA,3.33668688525977,3.4857484092558244,3.33668688525977,3.400897979736328,46770800,0.0,0.0,3.400897979736328
2009-09-29 00:00:00-04:00,NVDA,3.421536830862942,3.4628154951106764,3.332099797893472,3.338979721069336,47092800,0.0,0.0,3.338979721069336
2009-09-30 00:00:00-04:00,NVDA,3.4077779124180023,3.4880419498922204,3.332100491348897,3.446763277053833,87595600,0.0,0.0,3.446763277053833
2009-10-01 00:00:00-04:00,NVDA,3.435296737083626,3.435296737083626,3.1990914747338843,3.2013847827911377,99996000,0.0,0.0,3.2013847827911377
2009-10-02 00:00:00-04:00,NVDA,3.1692787432700014,3.244956150402942,3.150932718431826,3.1761586666107178,61247600,0.0,0.0,3.1761586666107178
2009-10-05 00:00:00-04:00,NVDA,3.2105576247335783,3.2220239457051463,3.105067865458542,3.1601059436798096,75427600,0.0,0.0,3.1601059436798096
2009-10-06 00:00:00-04:00,NVDA,3.199091655515262,3.2678893702073784,3.176159229752495,3.212851285934448,76127200,0.0,0.0,3.212851285934448
2009-10-07 00:00:00-04:00,NVDA,3.1899191935935494,3.224318166244469,3.153227131060789,3.1876258850097656,45960800,0.0,0.0,3.1876258850097656
2009-10-08 00:00:00-04:00,NVDA,3.205971757676517,3.2151449915578505,3.09360226705338,3.2082650661468506,124152400,0.0,0.0,3.2082650661468506
2009-10-09 00:00:00-04:00,NVDA,3.189918960234744,3.2541300649697043,3.1853325621046387,3.2495436668396,61854000,0.0,0.0,3.2495436668396
2009-10-12 00:00:00-04:00,NVDA,3.1945052578434714,3.274769076066018,3.192211949656623,3.212851285934448,49900800,0.0,0.0,3.212851285934448
2009-10-13 00:00:00-04:00,NVDA,3.2311971314297487,3.267889185538226,3.1715724341525267,3.2013847827911377,60212400,0.0,0.0,3.2013847827911377
2009-10-14 00:00:00-04:00,NVDA,3.325221482999181,3.325221482999181,3.1807463164591203,3.1967990398406982,110194800,0.0,0.0,3.1967990398406982
2009-10-15 00:00:00-04:00,NVDA,3.19221239886749,3.222024753386024,3.082135996129679,3.1027753353118896,109219600,0.0,0.0,3.1027753353118896
2009-10-16 00:00:00-04:00,NVDA,3.0637893597933794,3.07296237331634,2.976645621974309,3.031683921813965,101883200,0.0,0.0,3.031683921813965
2009-10-19 00:00:00-04:00,NVDA,3.05690944838984,3.166985821951672,3.0316837175765703,3.1417598724365234,69558800,0.0,0.0,3.1417598724365234
2009-10-20 00:00:00-04:00,NVDA,3.194504901725777,3.21743732493208,3.1188274896114043,3.1440532207489014,66018000,0.0,0.0,3.1440532207489014
2009-10-21 00:00:00-04:00,NVDA,3.132585943771564,3.1807443021199595,3.052322158992115,3.0683748722076416,50395600,0.0,0.0,3.0683748722076416
2009-10-22 00:00:00-04:00,NVDA,3.0523229565380534,3.1050677244290075,2.9995779699452267,3.089015007019043,37932800,0.0,0.0,3.089015007019043
2009-10-23 00:00:00-04:00,NVDA,3.1302939854368144,3.1302939854368144,2.9972851705306085,3.0156311988830566,42952800,0.0,0.0,3.0156311988830566
2009-10-26 00:00:00-04:00,NVDA,3.038562498291762,3.084427548865237,2.9605918029659475,2.976644515991211,48165200,0.0,0.0,2.976644515991211
2009-10-27 00:00:00-04:00,NVDA,2.9628859264865683,3.0064576818605446,2.845929851274813,2.875742197036743,59183600,0.0,0.0,2.875742197036743
2009-10-28 00:00:00-04:00,NVDA,2.811531654969092,2.8757427559425537,2.742733937432282,2.75649356842041,77363200,0.0,0.0,2.75649356842041
2009-10-29 00:00:00-04:00,NVDA,2.8000643635258564,2.891794476037841,2.7748386372605207,2.878035068511963,63710000,0.0,0.0,2.878035068511963
2009-10-30 00:00:00-04:00,NVDA,2.864275705030769,2.875742024822059,2.728973612637644,2.7427332401275635,60414400,0.0,0.0,2.7427332401275635
2009-11-02 00:00:00-05:00,NVDA,2.738147715708776,2.8275847832736103,2.68998932835878,2.7679600715637207,59313600,0.0,0.0,2.7679600715637207
2009-11-03 00:00:00-05:00,NVDA,2.6785221019254566,2.767958913365254,2.651003066197684,2.754199504852295,87647200,0.0,0.0,2.754199504852295
2009-11-04 00:00:00-05:00,NVDA,2.774839435543242,2.8046515666597926,2.7358540718346416,2.7473201751708984,91684000,0.0,0.0,2.7473201751708984
2009-11-05 00:00:00-05:00,NVDA,2.779424982779544,2.8413429716208154,2.770251971695856,2.813823938369751,95515600,0.0,0.0,2.813823938369751
2009-11-06 00:00:00-05:00,NVDA,2.990405504301174,3.079842557733955,2.953713447108827,3.0179245471954346,164111200,0.0,0.0,3.0179245471954346
2009-11-09 00:00:00-05:00,NVDA,3.0592028574998373,3.13029365519,3.0569095495222487,3.086721897125244,81812400,0.0,0.0,3.086721897125244
2009-11-10 00:00:00-05:00,NVDA,3.0981875016769567,3.0981875016769567,2.972058435208708,3.0110437870025635,78147200,0.0,0.0,3.0110437870025635
2009-11-11 00:00:00-05:00,NVDA,3.061496305526311,3.169279160980901,3.056909689361318,3.0958950519561768,87151200,0.0,0.0,3.0958950519561768
2009-11-12 00:00:00-05:00,NVDA,3.12341394995912,3.1761589399342305,3.077548883916775,3.086721897125244,50586400,0.0,0.0,3.086721897125244
2009-11-13 00:00:00-05:00,NVDA,3.084428240656553,3.1257069047817763,3.0706688317493858,3.109654188156128,38852400,0.0,0.0,3.109654188156128
2009-11-16 00:00:00-05:00,NVDA,3.137172707924037,3.1899174645499446,3.121119775240732,3.1532254219055176,40282000,0.0,0.0,3.1532254219055176
2009-11-17 00:00:00-05:00,NVDA,3.155520558640189,3.155520558640189,3.089016138116174,3.1486406326293945,35012400,0.0,0.0,3.1486406326293945
2009-11-18 00:00:00-05:00,NVDA,3.118827536483868,3.130293638908401,3.0477365204615854,3.100481510162353,45551600,0.0,0.0,3.100481510162353
2009-11-19 00:00:00-05:00,NVDA,3.0339758838835085,3.0339758838835085,2.9216064553030403,2.976644515991211,83384000,0.0,0.0,2.976644515991211
2009-11-20 00:00:00-05:00,NVDA,2.907847936748164,2.97205902714364,2.900968013036524,2.958299398422241,42674800,0.0,0.0,2.958299398422241
2009-11-23 00:00:00-05:00,NVDA,3.001871260826192,3.056909336236913,2.9674722996680885,2.981231927871704,39092400,0.0,0.0,2.981231927871704
2009-11-24 00:00:00-05:00,NVDA,2.967472253490339,2.988111586123652,2.9147274867179767,2.962885856628418,41850400,0.0,0.0,2.962885856628418
2009-11-25 00:00:00-05:00,NVDA,2.9972853660583496,3.038564041895125,2.9766460281399616,2.9972853660583496,44176000,0.0,0.0,2.9972853660583496
2009-11-27 00:00:00-05:00,NVDA,2.889502705685874,2.9674732275468587,2.8734497646451937,2.933074474334717,27993200,0.0,0.0,2.933074474334717
2009-11-30 00:00:00-05:00,NVDA,2.944540565893874,2.9972853458162785,2.912434905048548,2.994992256164551,50983600,0.0,0.0,2.994992256164551
2009-12-01 00:00:00-05:00,NVDA,3.011043985154032,3.089014693872857,2.9949912693713974,3.0546157360076904,46193600,0.0,0.0,3.0546157360076904
2009-12-02 00:00:00-05:00,NVDA,3.061495446868236,3.1532255574215844,3.043149424757566,3.146345853805542,60229200,0.0,0.0,3.146345853805542
2009-12-03 00:00:00-05:00,NVDA,3.183038768453301,3.240370157902312,3.166986049392184,3.17157244682312,66003600,0.0,0.0,3.17157244682312
2009-12-04 00:00:00-05:00,NVDA,3.231197246009931,3.2839420209857546,3.1807455604707813,3.270182609558105,82456400,0.0,0.0,3.270182609558105
2009-12-07 00:00:00-05:00,NVDA,3.6348103391891367,3.772405767428575,3.462816163240791,3.6898484230041504,273218400,0.0,0.0,3.6898484230041504
2009-12-08 00:00:00-05:00,NVDA,3.630224077274777,3.646276798612584,3.4903355459120644,3.510974884033203,107551200,0.0,0.0,3.510974884033203
2009-12-09 00:00:00-05:00,NVDA,3.5476665992777154,3.625637327413784,3.5132676328460897,3.59811806678772,67158800,0.0,0.0,3.59811806678772
2009-12-10 00:00:00-05:00,NVDA,3.6233434972024288,3.646275919484229,3.522440139316513,3.5339064598083496,41701200,0.0,0.0,3.5339064598083496
2009-12-11 00:00:00-05:00,NVDA,3.56371905365903,3.568305669655765,3.4788686260364203,3.488041639328003,41674400,0.0,0.0,3.488041639328003
2009-12-14 00:00:00-05:00,NVDA,3.538493290893916,3.60499769135282,3.499507930069535,3.593531370162964,40548800,0.0,0.0,3.593531370162964
2009-12-15 00:00:00-05:00,NVDA,3.568304847160149,3.648568640285189,3.5591318359829494,3.5889439582824707,44615200,0.0,0.0,3.5889439582824707
2009-12-16 00:00:00-05:00,NVDA,3.717366824102126,3.919173545912464,3.696727927743378,3.877894878387451,168340000,0.0,0.0,3.877894878387451
2009-12-17 00:00:00-05:00,NVDA,3.88936069452159,4.00861007251306,3.8022171874685786,3.859548568725586,101613200,0.0,0.0,3.859548568725586
2009-12-18 00:00:00-05:00,NVDA,3.891654923503953,3.905414773193589,3.811391320666896,3.857256174087525,81282800,0.0,0.0,3.857256174087525
2009-12-21 00:00:00-05:00,NVDA,3.8801888001183023,4.01090430969011,3.875602183578,3.994851589202881,42779200,0.0,0.0,3.994851589202881
2009-12-22 00:00:00-05:00,NVDA,3.994851294966427,4.141619514215408,3.990264678763948,4.100340843200684,79304400,0.0,0.0,4.100340843200684
2009-12-23 00:00:00-05:00,NVDA,4.139326377079059,4.169138946222716,4.086581600783435,4.15767240524292,44219600,0.0,0.0,4.15767240524292
2009-12-24 00:00:00-05:00,NVDA,4.169139303797722,4.17601879157182,4.132447244323028,4.148499965667725,13681200,0.0,0.0,4.148499965667725
2009-12-28 00:00:00-05:00,NVDA,4.141618744034624,4.178310792023568,4.040715830766883,4.08199405670166,46576000,0.0,0.0,4.08199405670166
2009-12-29 00:00:00-05:00,NVDA,4.068234981123012,4.143912390971382,4.059062187076656,4.1324462890625,47584800,0.0,0.0,4.1324462890625
2009-12-30 00:00:00-05:00,NVDA,4.171431811604447,4.306733918976492,4.141619245625513,4.281507968902588,70400800,0.0,0.0,4.281507968902588
2009-12-31 00:00:00-05:00,NVDA,4.290681042535023,4.345719562169621,4.2792149394300285,4.283801555633545,70034000,0.0,0.0,4.283801555633545
2010-01-04 00:00:00-05:00,NVDA,4.244816700217464,4.270042654948996,4.153086552198957,4.240230083465576,80020400,0.0,0.0,4.240230083465576
2010-01-05 00:00:00-05:00,NVDA,4.224177134335387,4.348012718128243,4.224177134335387,4.30214786529541,72864800,0.0,0.0,4.30214786529541
2010-01-06 00:00:00-05:00,NVDA,4.299854956131485,4.338840325229898,4.258576278568004,4.329667091369629,64916800,0.0,0.0,4.329667091369629
2010-01-07 00:00:00-05:00,NVDA,4.3067333438163855,4.325079367582648,4.212709917338825,4.244815349578857,54779200,0.0,0.0,4.244815349578857
2010-01-08 00:00:00-05:00,NVDA,4.210418147520899,4.2838022693890325,4.185192191602278,4.2539896965026855,47816800,0.0,0.0,4.2539896965026855
2010-01-11 00:00:00-05:00,NVDA,4.276919503960848,4.295265522245687,4.1347379716042365,4.194362640380859,55661200,0.0,0.0,4.194362640380859
2010-01-12 00:00:00-05:00,NVDA,4.132447194402861,4.14849991555364,3.96503962039638,4.052183151245117,62743200,0.0,0.0,4.052183151245117
2010-01-13 00:00:00-05:00,NVDA,4.079702301743423,4.120980538962884,3.921467528155408,4.1072211265563965,50886800,0.0,0.0,4.1072211265563965
2010-01-14 00:00:00-05:00,NVDA,4.056769129181451,4.086581258423737,3.9742117906585386,4.043009281158447,60852400,0.0,0.0,4.043009281158447
2010-01-15 00:00:00-05:00,NVDA,4.013197485097933,4.047596233203724,3.8710154388825,3.923760652542114,81819200,0.0,0.0,3.923760652542114
2010-01-19 00:00:00-05:00,NVDA,3.893947322291077,4.0223699316428485,3.882481220964972,3.9971439838409424,54532800,0.0,0.0,3.9971439838409424
2010-01-20 00:00:00-05:00,NVDA,3.9466923185355696,3.9971442170833655,3.893947549511741,3.981091499328613,71972800,0.0,0.0,3.981091499328613
2010-01-21 00:00:00-05:00,NVDA,3.9787982494342353,4.049889045128651,3.873308272445456,3.910000324249268,60863200,0.0,0.0,3.910000324249268
2010-01-22 00:00:00-05:00,NVDA,3.864134541082097,3.935225319535865,3.7517651050088334,3.7746973037719727,106791600,0.0,0.0,3.7746973037719727
2010-01-25 00:00:00-05:00,NVDA,3.836615603207201,3.912293002549114,3.8090967874848816,3.838908910751343,64367600,0.0,0.0,3.838908910751343
2010-01-26 00:00:00-05:00,NVDA,3.8205636056810808,3.845789556002873,3.7150740632513526,3.717366933822632,71463600,0.0,0.0,3.717366933822632
2010-01-27 00:00:00-05:00,NVDA,3.7150739744630736,3.832029616569109,3.673795306706232,3.818270206451416,81250400,0.0,0.0,3.818270206451416
2010-01-28 00:00:00-05:00,NVDA,3.848083187349695,3.861842598952496,3.637103428655001,3.6898484230041504,68776400,0.0,0.0,3.6898484230041504
2010-01-29 00:00:00-05:00,NVDA,3.731126747222321,3.772405415584562,3.474281942637136,3.529320240020752,77470000,0.0,0.0,3.529320240020752
2010-02-01 00:00:00-05:00,NVDA,3.543080445366201,3.806805014287851,3.5132680913819136,3.7999250888824463,94983200,0.0,0.0,3.7999250888824463
2010-02-02 00:00:00-05:00,NVDA,3.786164149447156,3.887067494370936,3.774697611726448,3.838908910751343,84981200,0.0,0.0,3.838908910751343
2010-02-03 00:00:00-05:00,NVDA,3.804511593124466,3.887068945928394,3.786165563324022,3.871015787124634,56229600,0.0,0.0,3.871015787124634
2010-02-04 00:00:00-05:00,NVDA,3.8366159269305298,3.8366159269305298,3.604997312974998,3.646275758743286,78348000,0.0,0.0,3.646275758743286
2010-02-05 00:00:00-05:00,NVDA,3.641688844771043,3.728832558108474,3.5774777681494005,3.719659328460693,60485600,0.0,0.0,3.719659328460693
2010-02-08 00:00:00-05:00,NVDA,3.708194098135879,3.802217537049718,3.639396390561741,3.712780714035034,44516000,0.0,0.0,3.712780714035034
2010-02-09 00:00:00-05:00,NVDA,3.772405155653449,3.790751180616592,3.6462758513035727,3.6829679012298575,93014400,0.0,0.0,3.6829679012298575
2010-02-10 00:00:00-05:00,NVDA,3.705901664901487,3.7884590209574687,3.680675708905744,3.7540602684021,53582800,0.0,0.0,3.7540602684021
2010-02-11 00:00:00-05:00,NVDA,3.8136843168028087,3.9673324774862464,3.7861654913273584,3.9260542392730713,69598000,0.0,0.0,3.9260542392730713
2010-02-12 00:00:00-05:00,NVDA,3.898533892045389,4.059061933149923,3.854961920190663,3.978797912597656,78021200,0.0,0.0,3.978797912597656
2010-02-16 00:00:00-05:00,NVDA,4.031543813364444,4.0682358723958965,3.983385649912106,4.052183151245117,45702400,0.0,0.0,4.052183151245117
2010-02-17 00:00:00-05:00,NVDA,4.102634507724026,4.1049278160245,3.974212304724309,4.091168403625488,87656000,0.0,0.0,4.091168403625488
2010-02-18 00:00:00-05:00,NVDA,3.86642960308206,3.887068941258245,3.717367619053205,3.822857618331909,151550800,0.0,0.0,3.822857618331909
2010-02-19 00:00:00-05:00,NVDA,3.8068040993550905,3.8480827670588114,3.783871457585939,3.802217483520508,51054800,0.0,0.0,3.802217483520508
2010-02-22 00:00:00-05:00,NVDA,3.818270801000319,3.875602195722257,3.7838720516479216,3.8090980052948,45808400,0.0,0.0,3.8090980052948
2010-02-23 00:00:00-05:00,NVDA,3.8205636056810808,3.836616324102668,3.6783820104580753,3.717366933822632,48976400,0.0,0.0,3.717366933822632
2010-02-24 00:00:00-05:00,NVDA,3.749472829450701,3.832029730004464,3.738006289510058,3.795337677001953,44586800,0.0,0.0,3.795337677001953
2010-02-25 00:00:00-05:00,NVDA,3.708194112001556,3.770112114660369,3.6141706727361447,3.760938882827759,57697200,0.0,0.0,3.760938882827759
2010-02-26 00:00:00-05:00,NVDA,3.742593843972296,3.7701131093267466,3.692142367793666,3.715075016021729,39339600,0.0,0.0,3.715075016021729
2010-03-01 00:00:00-05:00,NVDA,3.71736708754151,3.882481769342775,3.687554957440609,3.8641357421875,55586800,0.0,0.0,3.8641357421875
2010-03-02 00:00:00-05:00,NVDA,3.898533725751811,3.946691873586732,3.834322424568213,3.8618416786193848,53864800,0.0,0.0,3.8618416786193848
2010-03-03 00:00:00-05:00,NVDA,3.884774741636985,3.905414075078208,3.78157807443087,3.81368350982666,39930000,0.0,0.0,3.81368350982666
2010-03-04 00:00:00-05:00,NVDA,3.829737503514823,3.8595496375668255,3.772406106380792,3.8205642700195312,55739600,0.0,0.0,3.8205642700195312
2010-03-05 00:00:00-05:00,NVDA,3.793043963164848,3.965038087403561,3.793043963164848,3.937518835067749,63283200,0.0,0.0,3.937518835067749
2010-03-08 00:00:00-05:00,NVDA,3.939813889029766,3.951279994100363,3.8641364583137614,3.8801891803741455,43931200,0.0,0.0,3.8801891803741455
2010-03-09 00:00:00-05:00,NVDA,3.919172970822564,4.0636478485564576,3.916879663251716,4.024662494659424,83083200,0.0,0.0,4.024662494659424
2010-03-10 00:00:00-05:00,NVDA,4.013196556341169,4.077407858707964,4.010903248677672,4.033835887908936,41852000,0.0,0.0,4.033835887908936
2010-03-11 00:00:00-05:00,NVDA,4.001730215152271,4.015489622903392,3.926052816415584,3.942105531692505,54066000,0.0,0.0,3.942105531692505
2010-03-12 00:00:00-05:00,NVDA,3.9856791910274887,3.997145734780213,3.935227710727264,3.955867052078247,52035200,0.0,0.0,3.955867052078247
2010-03-15 00:00:00-04:00,NVDA,3.951277962142013,3.990263311699111,3.8985332060952462,3.935225248336792,35890400,0.0,0.0,3.935225248336792
2010-03-16 00:00:00-04:00,NVDA,3.932934280019975,4.095755697028346,3.930640971340544,4.07282304763794,66498800,0.0,0.0,4.07282304763794
2010-03-17 00:00:00-04:00,NVDA,4.095754047952585,4.205830195821829,4.095754047952585,4.150792121887207,65116800,0.0,0.0,4.150792121887207
2010-03-18 00:00:00-04:00,NVDA,4.1576721699827255,4.1576721699827255,3.967331974526559,4.004024028778076,74096400,0.0,0.0,4.004024028778076
2010-03-19 00:00:00-04:00,NVDA,4.06364993893033,4.075116482683054,3.9054155717780223,3.955867052078247,58461200,0.0,0.0,3.955867052078247
2010-03-22 00:00:00-04:00,NVDA,3.9054139851874887,4.036129469037395,3.9054139851874887,4.020076751708984,43533600,0.0,0.0,4.020076751708984
2010-03-23 00:00:00-04:00,NVDA,4.049888240111997,4.123272329132697,4.022369425431071,4.102632999420166,49361200,0.0,0.0,4.102632999420166
2010-03-24 00:00:00-04:00,NVDA,4.068236229549805,4.079702772381195,3.958160042791768,3.9650399684906006,43625200,0.0,0.0,3.9650399684906006
2010-03-25 00:00:00-04:00,NVDA,4.022370325727891,4.0475958385974975,3.9673318092398375,3.976505041122437,49518400,0.0,0.0,3.976505041122437
2010-03-26 00:00:00-04:00,NVDA,4.010903785874643,4.052182454538797,3.944399604340881,3.976505041122437,34467600,0.0,0.0,3.976505041122437
2010-03-29 00:00:00-04:00,NVDA,4.001730571169733,4.036129312309689,3.946692060461333,4.026956081390381,39445600,0.0,0.0,4.026956081390381
2010-03-30 00:00:00-04:00,NVDA,4.072821847804511,4.09346118243524,3.9742117906585386,4.043009281158447,32410400,0.0,0.0,4.043009281158447
2010-03-31 00:00:00-04:00,NVDA,4.026956949356475,4.045302977745651,3.969625555964825,3.990264892578125,38984000,0.0,0.0,3.990264892578125
2010-04-01 00:00:00-04:00,NVDA,4.008610268541125,4.054475550751115,3.907707347525146,3.948985576629639,33966400,0.0,0.0,3.948985576629639
2010-04-05 00:00:00-04:00,NVDA,3.974211033036153,4.0154896944284655,3.969624417902853,4.008609771728516,41363600,0.0,0.0,4.008609771728516
2010-04-06 00:00:00-04:00,NVDA,3.958158915619121,3.9673317098681937,3.84120283646806,3.910000324249268,80926000,0.0,0.0,3.910000324249268
2010-04-07 00:00:00-04:00,NVDA,3.884773799605578,4.001729848276873,3.85266793459149,3.935225248336792,81746800,0.0,0.0,3.935225248336792
2010-04-08 00:00:00-04:00,NVDA,3.91000115512606,3.939813726929191,3.850376886327505,3.871015787124634,103760000,0.0,0.0,3.871015787124634
2010-04-09 00:00:00-04:00,NVDA,3.8618426780544,3.9100008383525298,3.84120334152554,3.896241426467896,81757200,0.0,0.0,3.896241426467896
2010-04-12 00:00:00-04:00,NVDA,3.900827469044149,3.983384803014529,3.893947545412033,3.967331647872925,54646000,0.0,0.0,3.967331647872925
2010-04-13 00:00:00-04:00,NVDA,3.983384907110306,4.063648497897049,3.967331751549193,4.049889087677002,64869600,0.0,0.0,4.049889087677002
2010-04-14 00:00:00-04:00,NVDA,4.137033335416725,4.157672233520292,4.036129965981153,4.100340843200684,90072000,0.0,0.0,4.100340843200684
2010-04-15 00:00:00-04:00,NVDA,4.114100935749148,4.155379609211447,4.07282226228685,4.130153656005859,95759600,0.0,0.0,4.130153656005859
2010-04-16 00:00:00-04:00,NVDA,3.962745330872522,3.978798048048717,3.825149924870692,3.9122934341430655,191773600,0.0,0.0,3.9122934341430655
2010-04-19 00:00:00-04:00,NVDA,3.8824810237375655,3.905413662628544,3.763231651427448,3.893947124481201,109449200,0.0,0.0,3.893947124481201
2010-04-20 00:00:00-04:00,NVDA,3.921467341362284,3.962746014019331,3.857256024184232,3.907707929611206,67818800,0.0,0.0,3.907707929611206
2010-04-21 00:00:00-04:00,NVDA,3.928346932576256,3.9329335490826938,3.760939366725691,3.806804656982422,89590800,0.0,0.0,3.806804656982422
2010-04-22 00:00:00-04:00,NVDA,3.744886882422735,3.834323722916966,3.692142101485309,3.822857618331909,65693200,0.0,0.0,3.822857618331909
2010-04-23 00:00:00-04:00,NVDA,3.811391428341832,3.8205642243235647,3.703608123080536,3.7701127529144287,75291600,0.0,0.0,3.7701127529144287
2010-04-26 00:00:00-04:00,NVDA,3.7746987788411808,3.852669509835328,3.767819291485349,3.806804656982422,49109200,0.0,0.0,3.806804656982422
2010-04-27 00:00:00-04:00,NVDA,3.779284647525981,3.818270005308871,3.687554522567338,3.699020624160767,60670400,0.0,0.0,3.699020624160767
2010-04-28 00:00:00-04:00,NVDA,3.696727875003074,3.758645438003472,3.630223258849634,3.705900669097901,67216400,0.0,0.0,3.705900669097901
2010-04-29 00:00:00-04:00,NVDA,3.7173668449795545,3.8228568222919006,3.6623289858069006,3.818270206451416,98712800,0.0,0.0,3.818270206451416
2010-04-30 00:00:00-04:00,NVDA,3.772405853779437,3.7792853410364073,3.600411455192213,3.602704763412476,106804800,0.0,0.0,3.602704763412476
2010-05-03 00:00:00-04:00,NVDA,3.621050179375538,3.641689512463538,3.508680720009613,3.563718795776367,107897200,0.0,0.0,3.563718795776367
2010-05-04 00:00:00-04:00,NVDA,3.5086807591396485,3.5155604640117497,3.3320999907080138,3.382551670074463,131137600,0.0,0.0,3.382551670074463
2010-05-05 00:00:00-04:00,NVDA,3.31375378805726,3.410070525923998,3.2839414436030925,3.3252201080322266,133084000,0.0,0.0,3.3252201080322266
2010-05-06 00:00:00-04:00,NVDA,3.302288066023734,3.371085779628791,2.9904053747032164,3.256422996520996,100288800,0.0,0.0,3.256422996520996
2010-05-07 00:00:00-04:00,NVDA,3.286235212592464,3.286235212592464,3.0867220043512,3.2013847827911377,115371200,0.0,0.0,3.2013847827911377
2010-05-10 00:00:00-04:00,NVDA,3.3940177942650736,3.435296239810945,3.302287453570316,3.338979721069336,97915600,0.0,0.0,3.338979721069336
2010-05-11 00:00:00-04:00,NVDA,3.306873716707525,3.3687914877805625,3.2770613755605664,3.302287101745605,82912400,0.0,0.0,3.302287101745605
2010-05-12 00:00:00-04:00,NVDA,3.325220516067723,3.3848452122925634,3.304581181320517,3.366499185562134,90123600,0.0,0.0,3.366499185562134
2010-05-13 00:00:00-04:00,NVDA,3.3527396734544634,3.5063878167234006,3.327513940493107,3.359619379043579,125200000,0.0,0.0,3.359619379043579
2010-05-14 00:00:00-04:00,NVDA,3.1325865946557148,3.141759606785087,2.889501663876422,2.9720587730407715,249306800,0.0,0.0,2.9720587730407715
2010-05-17 00:00:00-04:00,NVDA,2.9766457482429893,3.015631112044795,2.884915609122213,2.9789390563964844,85606000,0.0,0.0,2.9789390563964844
2010-05-18 00:00:00-04:00,NVDA,3.0041649258287912,3.0225109531469787,2.864276194150241,2.880329132080078,67411200,0.0,0.0,2.880329132080078
2010-05-19 00:00:00-04:00,NVDA,2.866568325232832,2.930779394481541,2.8459289982988665,2.9261929988861084,82652000,0.0,0.0,2.9261929988861084
2010-05-20 00:00:00-04:00,NVDA,2.841343882761952,2.9261943171707365,2.754200140171386,2.8573966026306152,112913600,0.0,0.0,2.8573966026306152
2010-05-21 00:00:00-04:00,NVDA,2.774838562165137,2.999577441088316,2.774838562165137,2.919313430786133,106960000,0.0,0.0,2.919313430786133
2010-05-24 00:00:00-04:00,NVDA,2.9101412518500327,2.944540216972812,2.8252908211368783,2.834463834762573,66456400,0.0,0.0,2.834463834762573
2010-05-25 00:00:00-04:00,NVDA,2.745026760736444,2.9239006197680832,2.717507722324028,2.910140991210937,96665200,0.0,0.0,2.910140991210937
